"","Reach_Name","SITE","PU_Gap_Code","Site_Type","COUNT","Event_Date","SAMPTYPE","LAB_NAME","LAB_ID","TAXONOMIST","LAB_TAXON","TAXON_NAME","TOTAL","X._SUB","NUM_IN_RC","IMMATURE","INDETERMINATE","CONDITION","DISTINCT","AGGREGATED","LAB_COMMENTS","KINGDOM","PHYLUM","SUBPHYLUM","CLASS","SUBCLASS","INFRACLASS","SUPERORDER","ORDER","SUBORDER","INFRAORDER","SUPERFAMILY","FAMILY","SUBFAMILY","TRIBE","SUBTRIBE","GENUS","SUBGENUS","SPECIES","SUBSPECIES","ADDITIONS","ITIS_TAXON_SN","LIFE_STAGE","ABUNDANCE"
"72","kasky182","182","kasky182","random",366,"7/15/2014","Freshwater","EcoAnalysts","6940.01-3","G. Wallace","805","Thienemannimyia gr. sp.",6,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Thienemannimyia gr.",NA,"sp.",NA,NA,NA,"LARVAE",6
"73","kasky182","182","kasky182","random",366,"7/15/2014","Freshwater","EcoAnalysts","6940.01-3","G. Wallace","807","Zavrelimyia sp.",2,100,1,"N","N","N","Y",0,"#28","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Zavrelimyia",NA,"sp.",NA,NA,128259,"LARVAE",2
"74","kasky182","182","kasky182","random",366,"7/15/2014","Freshwater","EcoAnalysts","6940.01-3","J. Pfeiffer","738","Simulium sp.",15,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Simuliidae","","",NA,"Simulium",NA,"sp.",NA,NA,126774,"LARVAE",15
"75","kasky182","182","kasky182","random",366,"7/15/2014","Freshwater","EcoAnalysts","6940.01-3","J. Pfeiffer","2665","Pseudocloeon frondale",18,100,4,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Pseudocloeon",NA,"Pseudocloeon frondale",NA,NA,568684,"LARVAE",18
"76","kasky182","182","kasky182","random",366,"7/15/2014","Freshwater","EcoAnalysts","6940.01-3","J. Pfeiffer","2436","Crangonyx sp.",2,100,2,"N","N","N","Y",0,"","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","","","Crangonyctidae","","",NA,"Crangonyx",NA,"sp.",NA,NA,95081,"LARVAE",2
"77","kasky182","182","kasky182","random",366,"7/15/2014","Freshwater","EcoAnalysts","6940.01-3","J. Pfeiffer","125","Cambaridae",1,100,NA,"Y","N","N","Y",0,"","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Astacidea","Astacoidea","Cambaridae","","",NA,"",NA,"",NA,NA,97336,"LARVAE",1
"78","kasky182","182","kasky182","random",366,"7/15/2014","Freshwater","EcoAnalysts","6940.01-3","J. Pfeiffer","3761","Caecidotea racovitzai",272,100,2,"N","N","N","Y",260,"","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Isopoda","Asellota","","Aselloidea","Asellidae","","",NA,"Caecidotea",NA,"Caecidotea racovitzai",NA,NA,NA,"LARVAE",272
"79","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","L. Flaherty","10","Tubificidae",1,100,NA,"N","N","N","Y",0,"","Animalia","Annelida","","Clitellata","Oligochaeta","","","Tubificida","","","","Tubificidae","","",NA,"",NA,"",NA,NA,68585,"LARVAE",1
"80","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","J. Pfeiffer","93","Physa sp.",3,100,NA,"N","N","N","Y",0,"","Animalia","Mollusca","","Gastropoda","","","","Basommatophora","","","","Physidae","","",NA,"Physa",NA,"sp.",NA,NA,76677,"LARVAE",3
"81","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","J. Pfeiffer","430","Agabus sp.",2,100,2,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Adephaga","","","Dytiscidae","Colymbetinae","",NA,"Agabus",NA,"sp.",NA,NA,111966,"LARVAE",2
"85","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","G. Wallace","930","Chironomus sp.",4,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Chironomus",NA,"sp.",NA,NA,129254,"LARVAE",4
"86","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","G. Wallace","853","Cricotopus sp.",2,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Cricotopus",NA,"sp.",NA,NA,128575,"LARVAE",1
"87","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","G. Wallace","839","Cricotopus bicinctus gr.",5,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Cricotopus",NA,"Cricotopus bicinctus gr.",NA,NA,NA,"LARVAE",5
"88","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","G. Wallace","944","Dicrotendipes sp.",1,100,1,"N","Y","N","Y",0,"#31","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Dicrotendipes",NA,"sp.",NA,NA,129428,"LARVAE",1
"89","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","G. Wallace","948","Endochironomus sp.",1,100,1,"N","N","N","Y",0,"#32","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Endochironomus",NA,"sp.",NA,NA,129470,"LARVAE",1
"90","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","G. Wallace","870","Limnophyes sp.",1,100,1,"N","N","N","Y",0,"#34","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Limnophyes",NA,"sp.",NA,NA,128776,"LARVAE",1
"91","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","G. Wallace","1015","Paratanytarsus sp.",3,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Paratanytarsus",NA,"sp.",NA,NA,129935,"LARVAE",3
"92","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","G. Wallace","996","Stictochironomus sp.",29,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Stictochironomus",NA,"sp.",NA,NA,129785,"LARVAE",29
"93","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","G. Wallace","1029","Tanytarsus sp.",1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsus",NA,"sp.",NA,NA,129978,"LARVAE",1
"94","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","G. Wallace","805","Thienemannimyia gr. sp.",1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Thienemannimyia gr.",NA,"sp.",NA,NA,NA,"LARVAE",1
"95","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","G. Wallace","999","Tribelos sp.",1,100,1,"N","N","N","Y",0,"#33","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Tribelos",NA,"sp.",NA,NA,129820,"LARVAE",1
"96","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","G. Wallace","807","Zavrelimyia sp.",2,100,NA,"N","N","N","Y",1,"no thor horn pupa agg.","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Zavrelimyia",NA,"sp.",NA,NA,128259,"LARVAE",1
"97","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","J. Pfeiffer","738","Simulium sp.",15,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Simuliidae","","",NA,"Simulium",NA,"sp.",NA,NA,126774,"LARVAE",15
"98","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","J. Pfeiffer","2652","Plauditus sp.",3,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Plauditus",NA,"sp.",NA,NA,568553,"LARVAE",3
"99","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","J. Pfeiffer","2665","Pseudocloeon frondale",14,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Pseudocloeon",NA,"Pseudocloeon frondale",NA,NA,568684,"LARVAE",14
"100","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","J. Pfeiffer","216","Heptagenia sp.",3,100,2,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Heptageniidae","","",NA,"Heptagenia",NA,"sp.",NA,NA,100602,"LARVAE",3
"101","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","J. Pfeiffer","218","Leucrocuta sp.",1,100,1,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Heptageniidae","","",NA,"Leucrocuta",NA,"sp.",NA,NA,100676,"LARVAE",1
"102","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","J. Pfeiffer","221","Nixe sp.",2,100,2,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Heptageniidae","","",NA,"Nixe",NA,"sp.",NA,NA,100692,"LARVAE",2
"103","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","J. Pfeiffer","274","Ischnura sp.",1,100,1,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Coenagrionidae","","",NA,"Ischnura",NA,"sp.",NA,NA,102078,"LARVAE",1
"104","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","J. Pfeiffer","544","Cheumatopsyche sp.",3,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydropsychidae","Hydropsychinae","",NA,"Cheumatopsyche",NA,"sp.",NA,NA,115408,"LARVAE",3
"105","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","J. Pfeiffer","125","Cambaridae",7,100,NA,"Y","N","N","Y",0,"","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Astacidea","Astacoidea","Cambaridae","","",NA,"",NA,"",NA,NA,97336,"LARVAE",7
"106","kasky192","192","kasky192","random",363,"6/16/2014","Freshwater","EcoAnalysts","6940.01-4","J. Pfeiffer","3761","Caecidotea racovitzai",265,100,NA,"N","N","N","Y",255,"","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Isopoda","Asellota","","Aselloidea","Asellidae","","",NA,"Caecidotea",NA,"Caecidotea racovitzai",NA,NA,NA,"LARVAE",265
"108","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","J. Pfeiffer","430","Agabus sp.",10,100,1,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Adephaga","","","Dytiscidae","Colymbetinae","",NA,"Agabus",NA,"sp.",NA,NA,111966,"LARVAE",8
"109","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","J. Pfeiffer","487","Peltodytes sp.",2,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Adephaga","","","Haliplidae","","",NA,"Peltodytes",NA,"sp.",NA,NA,111923,"LARVAE",2
"110","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","J. Pfeiffer","490","Berosus sp.",1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Polyphaga","","","Hydrophilidae","","",NA,"Berosus",NA,"sp.",NA,NA,112812,"LARVAE",1
"112","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","930","Chironomus sp.",7,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Chironomus",NA,"sp.",NA,NA,129254,"LARVAE",7
"113","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","1006","Cladotanytarsus sp.",1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Cladotanytarsus",NA,"sp.",NA,NA,129873,"LARVAE",1
"114","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","838","Corynoneura sp.",2,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Corynoneura",NA,"sp.",NA,NA,128563,"LARVAE",2
"115","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","839","Cricotopus bicinctus gr.",2,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Cricotopus",NA,"Cricotopus bicinctus gr.",NA,NA,NA,"LARVAE",2
"116","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","934","Cryptochironomus sp.",4,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Cryptochironomus",NA,"sp.",NA,NA,129368,"LARVAE",4
"117","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","938","Cryptotendipes sp.",1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Cryptotendipes",NA,"sp.",NA,NA,129394,"LARVAE",1
"118","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","3662","Dicrotendipes neomodestus",1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Dicrotendipes",NA,"Dicrotendipes neomodestus",NA,NA,129450,"LARVAE",1
"119","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","858","Eukiefferiella claripennis gr.",2,100,1,"N","N","N","Y",0,"#44","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Eukiefferiella",NA,"Eukiefferiella claripennis gr.",NA,NA,NA,"LARVAE",2
"120","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","788","Labrundinia sp.",2,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Labrundinia",NA,"sp.",NA,NA,128173,"LARVAE",2
"121","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","1031","Orthocladius Complex",1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Orthocladius",NA,"Orthocladius Complex",NA,NA,NA,"LARVAE",1
"122","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","966","Paracladopelma sp.",1,100,1,"N","N","N","Y",0,"#47","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Paracladopelma",NA,"sp.",NA,NA,129597,"LARVAE",1
"123","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","895","Parametriocnemus sp.",4,100,1,"N","N","N","Y",0,"#45","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Parametriocnemus",NA,"sp.",NA,NA,128978,"LARVAE",4
"124","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","1015","Paratanytarsus sp.",37,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Paratanytarsus",NA,"sp.",NA,NA,129935,"LARVAE",37
"125","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","970","Paratendipes sp.",3,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Paratendipes",NA,"sp.",NA,NA,129623,"LARVAE",3
"126","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","973","Phaenopsectra sp.",5,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Phaenopsectra",NA,"sp.",NA,NA,129637,"LARVAE",4
"127","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","974","Polypedilum aviceps",2,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum aviceps",NA,NA,129666,"LARVAE",2
"128","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","9217","Polypedilum epleri",1,100,1,"N","N","N","Y",0,"#46","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum epleri",NA,NA,NA,"LARVAE",1
"129","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","975","Polypedilum flavum",3,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum flavum",NA,NA,NA,"LARVAE",3
"130","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","979","Polypedilum illinoense gr.",21,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum illinoense gr.",NA,NA,NA,"LARVAE",21
"131","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","799","Procladius sp.",1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Procladiini",NA,"Procladius",NA,"sp.",NA,NA,128277,"LARVAE",1
"132","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","911","Rheocricotopus sp.",1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Rheocricotopus",NA,"sp.",NA,NA,129086,"LARVAE",1
"133","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","1017","Rheotanytarsus exiguus gr.",3,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Rheotanytarsus",NA,"Rheotanytarsus exiguus gr.",NA,NA,NA,"LARVAE",3
"134","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","1029","Tanytarsus sp.",14,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsus",NA,"sp.",NA,NA,129978,"LARVAE",12
"135","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","918","Thienemanniella sp.",4,100,1,"N","N","N","Y",0,"#48","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Thienemanniella",NA,"sp.",NA,NA,129182,"LARVAE",4
"136","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","805","Thienemannimyia gr. sp.",11,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Thienemannimyia gr.",NA,"sp.",NA,NA,NA,"LARVAE",11
"137","kasky626","626","kasky626","random",362,"6/16/2014","Freshwater","EcoAnalysts","6940.01-6","G. Wallace","807","Zavrelimyia sp.",2,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Zavrelimyia",NA,"sp.",NA,NA,128259,"LARVAE",2
